,id,original_title,tags,vote_average
882,1950,Lucky You,a professional poker player whose astound luck at the table fail to translate into his lonesome love life attempt to win the world series of poker while simultaneously earn the affection of a beautiful la vega singer drama romance poker sport las_vegas eric_bana drew_barrymore robert_duvall debra_messing robert_downey_jr curtis_hanson,5.4
883,640,Catch Me If You Can,a true story about frank abagnale jr who before his 19th birthday successfully con million of dollar worth of check a a pan be pilot doctor and legal prosecutor an fbi agent make it his mission to put him behind bar but frank not only elude capture he revel in the pursuit drama crime con_man biography fbi_agent overhead_camera_shot attempted_jailbreak engagement_party mislaid_trust bank_fraud inspired_by_a_true_story leonardo_dicaprio tom_hanks christopher_walken martin_sheen nathalie_baye steven_spielberg,7.7
884,97630,Zero Dark Thirty,a chronicle of the decade-long hunt for al-qaeda terrorist leader osama bin laden after the september 2001 attack and his death at the hand of the navy s e a l team 6 in may 2011 thriller drama history assassination cia hotel terrorist prisoner car_dealer mossad van iraq pakistan osama_bin_laden man_hunt navy_seal f_word female_protagonist gunfight raid violence text_message monkey dog special_forces tied_up military area_51 terrorist_group torture woman_director al_qaeda prison_camp water_torture suicide_bombing 21st_century ex_special_forces post_9/11 helicopter_crash islamabad jessica_chastain jason_clarke mark_strong joel_edgerton chris_pratt kathryn_bigelow,6.7
885,9767,The Break-Up,cohabitating couple gary and brooke find their once-blissful romance on the rock when petty spat about lemon and dirty dish mushroom into an all-out battle for custody of their upscale chicago condo an escalate argument ensues a gary and brooke continue to live under the same roof all while cook up scheme to drive each other off the premise romance comedy bowl chicago american_football flat baseball new_love tour_guide break-up art_gallery argument pool_table watching_tv ex-boyfriend_ex-girlfriend_relationship dinner_party condominium vince_vaughn jennifer_aniston joey_lauren_adams cole_hauser jon_favreau peyton_reed,5.6
886,11631,Mamma Mia!,set on an idyllic greek island the plot serve a a background for a wealth of abba hit song donna an independent single mother who own a small hotel on the island be about to let go of sophie the spirited young daughter she's raise alone but sophie have secretly invite three of her mother's ex-lovers in the hope of find her father comedy romance single_parent greece musical daughter single mother_daughter_relationship duringcreditsstinger woman_director meryl_streep pierce_brosnan amanda_seyfried colin_firth stellan_skarsgård phyllida_lloyd,6.4
887,32856,Valentine's Day,"more than a dozen angelenos navigate valentine's day from early morning until midnight three couple awake together but each relationship will sputter; be any worth saving? a grade-school boy want flower for his first true love; two high school senior plan first-time sex at noon; a tv sport reporter get the assignment to find romance in la; a star quarterback contemplate his future; two stranger meet on a plane; grandparents together for year face a crisis; and an ""i hate valentine's day"" dinner beckon the lonely and the lie to can cupid finish his work by midnight? comedy romance flower married_couple florist kiss single valentine valentine's_day multiple_storylines aftercreditsstinger duringcreditsstinger jessica_alba jessica_biel bradley_cooper eric_dane patrick_dempsey garry_marshall",5.7
888,6519,The Dukes of Hazzard,cousin bo and luke duke with the help of their eye-catching cousin daisy and moonshine-running uncle jesse try and save the family farm from be destroy by hazzard county's corrupt commissioner bos hogg their effort constantly find the 'duke boys' elude authority in 'the general lee' their 1969 orange dodge charger that keep them one step ahead of the dimwitted antic of the small southern town's sheriff roscoe p coltrane action adventure comedy sheriff farm bikini redneck moonshine johnny_knoxville seann_william_scott jessica_simpson willie_nelson burt_reynolds jay_chandrasekhar,5.1
889,8741,The Thin Red Line,base on the graphic novel by james jones the thin red line tell the story of a group of men an army rifle company call c-for-charlie who change suffer and ultimately make essential discovery about themselves during the fierce world war ii battle of guadalcanal it follow their journey from the surprise of an unopposed landing through the bloody and exhaust battle that follow to the ultimate departure of those who survive a powerful frontline cast - include sean penn nick nolte woody harrelson and george clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the pacific during world war ii drama history war based_on_novel japanese world_war_ii battle_assignment invasion marine_corps u s _army commander pacific rifle survival jungle infantry steel_helmet sergeant pacific_island soldier battle fight guadalcanal awol philosophic_conflict sean_penn adrien_brody jim_caviezel ben_chaplin george_clooney terrence_malick,7.2
890,49520,The Change-Up,dave be a married man with two kid and a loving wife and mitch be a single man who be at the prime of his sexual life one fateful night while mitch and dave be pee in a fountain when lightning strike they switch body comedy jealousy chance wish change man_change co-worker body-swap olivia_wilde ryan_reynolds jason_bateman leslie_mann mircea_monroe david_dobkin,5.9
891,1850,Man on the Moon,a film about the life and career of the eccentric avant-garde comedian andy kaufman comedy drama romance show_business comedian wrestling jim_carrey courtney_love bob_zmuda danny_devito gerry_becker miloš_forman,6.9
892,524,Casino,the life of the gamble paradise – las vega – and it dark mafia underbelly drama crime poker drug_abuse 1970s overdose illegal_prostitution robert_de_niro sharon_stone joe_pesci james_woods don_rickles martin_scorsese,7.8
893,26389,From Paris with Love,james reese have a good job a an ambassador's aid in france but his real passion be a side gig work in a minor role in the cia he would love to be a full-fledged agent and can't believe his luck when he land an assignment with charlie wax trigger-happy charlie soon have james cry for his desk job but when he learn that the same guy they're try to catch be after him jam realizes that charlie may be his only hope of survival action crime thriller paris cia undercover explosive pimp ambassador anti_hero revelation french politician firearm deception car_crash gang john_travolta jonathan_rhys_meyers kasia_smutniak richard_durden bing_yin pierre_morel,6.1
